EE Provider ID	EE UID	Client Unique ID	Client ID	Client Age at Entry	Client Age at Exit	Client Gender	Client Primary Race	Client Ethnicity	Client Veteran Status
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	939499	jwim08291993j535w300	444135	24	24	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	939500	ctbm07151993c560t146	463824	24	24	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	939501	dwlm07131991d553w432	419375	26	26	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	939502	flem04051964f430l000	316159	53	54	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	940055	nhdm08071975n145h321	75600	42	42	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	940056	makm05081978m240a252	471671	39	39	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	940062	njhm09281996n354j525	419171	21	21	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	940064	rmsm04181960r200m213	387424	57	58	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	940730	dbym08061994d620b653	471672	23	23	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	940731	swlm09061986s315w426	388135	31	31	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	940732	ttom12161958t500t512	219671	59	59	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	940733	fmdm08201977f410m235	471927	40	40	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	940734	mwlm03121979m240w452	162032	38	38	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	940735	tblf04051988t650b420	281691	29	29	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	941642	jram12261991j200r420	472140	25	25	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	941646	jram12261991j200r420	472140	26	26	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	942884	dbim07241988d650b500	472573	29	29	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	942885	mpwm07191973m240p400	339258	44	44	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	942886	vnlm06251995v236n425	447152	22	22	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	943803	afim12281963a535f520	472732	54	55	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	943804	mwom09051959m240w300	1097	58	58	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	943805	jalm07251989j440a450	415735	28	28	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	943806	zhim11011991z260h600	467632	26	26	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	943809	dbym01111963d130b653	86177	55	55	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	943857	vbom09131967v525b650	452931	50	50	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946501	vlgf12281987v520l250	218168	30	30	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946502	eeaf10281972e620e152	460137	45	45	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946503	nbif10081962n650b623	473525	55	55	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946504	akmf02241995a532k514	183776	22	22	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946505	mppf01071954m420p150	473521	64	64	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946506	jsem07191976j535s363	415235	41	41	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946507	jdvm04161956j210d100	458275	61	61	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946508	hmom12111960h650m600	463843	57	57	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946509	msam08151955m620s345	473520	62	62	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946510	srym06231963s550r200	175551	54	54	Male	Native Hawaiian or Other Pacific Islander (HUD)	Hispanic/Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946512	ejnm10041968e620j560	458796	49	49	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946513	mrim10061997m620r200	415066	20	20	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946514	clsm10051981c623l236	427734	36	36	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946515	agrm03021982a535g620	473522	35	35	Male	Data not collected (HUD)	Hispanic/Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946516	tqim04281988t620q200	473523	29	29	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946517	rprm07161959r550p620	209331	58	58	Male	White (HUD)	Hispanic/Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946518	jprm03071988j235p636	427056	29	29	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946519	rmym01261964r263m200	445699	53	54	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946522	amgf11191992a535m200	452582	25	25	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946688	dwtm09101989d640w362	461886	28	28	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946859	jsam05101997j540s241	473630	20	20	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	946861	gfsf11221946g453f236	330916	71	71	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	947281	kwdm10211962k640w300	473723	55	55	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	947284	swlm08071987s354w452	473722	30	30	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	947291	jfum07171956j500f535	468158	61	61	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	948687	jrbm08261971j535r152	427639	46	46	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	948691	tbkm04301974t500b240	474120	43	43	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	948692	jrgm01231969j210r210	11625	49	49	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	948693	iusm04211999i200u523	474121	18	19	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	948769	bmem01121978b100m200	198791	39	39	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	949955	gfem08171982g626f652	345932	35	35	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	949957	isif04091967i650s530	474416	50	50	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	950214	jbrf08131986j500b620	474517	31	31	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	950216	mgam11281958m240g655	303331	59	59	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	950217	atom03311972a535t512	468757	45	45	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	950218	ttom12161958t500t512	219671	59	59	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	950281	cbtm06081950c642b340	337991	67	67	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	950304	kbrf02171967k516b632	426301	50	51	Female	White (HUD)	Hispanic/Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	950305	tlnf02121968t620l520	228541	49	50	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	950307	acnf09131994a400c552	400528	23	23	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	950375	ltcm06241999l200t260	474593	18	18	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	950565	rucf06291974r240u126	474631	43	43	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	950567	cgrm12231969c623g635	160957	48	48	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	950572	enbm09021970e300n162	474630	47	47	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	950573	ejym09061966e363j560	474632	51	51	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	950580	tptm08011960t620p362	474633	57	57	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	951370	mhwm07301996m240h630	474854	21	21	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	951371	cgam07261991c623g600	474856	26	26	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	951372	ljnm12201964l600j520	474855	53	53	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	952043	oqif01031966o410q200	420702	52	52	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	952045	mdvm10181987m240d151	475087	30	30	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	952046	kwdm10211962k640w300	473723	55	55	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	952195	dsim01241993d552s530	301301	24	25	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	952348	mjnm11161965m623j520	378313	52	52	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	952349	swlm09061986s315w426	388135	31	31	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	952351	jrdm07111991j000r300	364915	26	26	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	952352	bjcm11221973b630j212	475193	44	44	Male	American Indian or Alaska Native (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	952353	mwtm07121989m530w316	452246	28	28	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	952354	mlwm08071974m632l200	419124	43	43	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	953219	sfnm10191981s300f536	457712	36	36	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
